"province","industry_name","ioic_code","year","count","industry_code"
"Nunavut","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2017,0,"3114"
"Nunavut","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2018,0,"3114"
"Nunavut","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2019,0,"3114"
"Nunavut","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2020,0,"3114"
"Nunavut","Fruit and vegetable preserving and specialty food manufacturing  ","BS31140",2021,0,"3114"
"Nunavut","Dairy product manufacturing  ","BS31150",2012,0,"3115"
"Nunavut","Dairy product manufacturing  ","BS31150",2013,0,"3115"
"Nunavut","Dairy product manufacturing  ","BS31150",2014,0,"3115"
"Nunavut","Dairy product manufacturing  ","BS31150",2015,0,"3115"
"Nunavut","Dairy product manufacturing  ","BS31150",2016,0,"3115"
"Nunavut","Dairy product manufacturing  ","BS31150",2017,0,"3115"
"Nunavut","Dairy product manufacturing  ","BS31150",2018,0,"3115"
"Nunavut","Dairy product manufacturing  ","BS31150",2019,0,"3115"
"Nunavut","Dairy product manufacturing  ","BS31150",2020,0,"3115"
"Nunavut","Dairy product manufacturing  ","BS31150",2021,0,"3115"
"Nunavut","Meat product manufacturing  ","BS31160",2012,0,"3116"
"Nunavut","Meat product manufacturing  ","BS31160",2013,0,"3116"
"Nunavut","Meat product manufacturing  ","BS31160",2014,0,"3116"
"Nunavut","Meat product manufacturing  ","BS31160",2015,0,"3116"
"Nunavut","Meat product manufacturing  ","BS31160",2016,0,"3116"
"Nunavut","Meat product manufacturing  ","BS31160",2017,0,"3116"
"Nunavut","Meat product manufacturing  ","BS31160",2018,0,"3116"
"Nunavut","Meat product manufacturing  ","BS31160",2019,0,"3116"
"Nunavut","Meat product manufacturing  ","BS31160",2020,0,"3116"
"Nunavut","Meat product manufacturing  ","BS31160",2021,0,"3116"
"Nunavut","Seafood product preparation and packaging  ","BS31170",2012,2,"3117"
"Nunavut","Seafood product preparation and packaging  ","BS31170",2013,7,"3117"
"Nunavut","Seafood product preparation and packaging  ","BS31170",2014,2,"3117"
"Nunavut","Seafood product preparation and packaging  ","BS31170",2015,2,"3117"
"Nunavut","Seafood product preparation and packaging  ","BS31170",2016,1,"3117"
"Nunavut","Seafood product preparation and packaging  ","BS31170",2017,1,"3117"
"Nunavut","Seafood product preparation and packaging  ","BS31170",2018,1,"3117"
"Nunavut","Seafood product preparation and packaging  ","BS31170",2019,1,"3117"
"Nunavut","Seafood product preparation and packaging  ","BS31170",2020,0,"3117"
"Nunavut","Seafood product preparation and packaging  ","BS31170",2021,0,"3117"
"Nunavut","Miscellaneous food manufacturing  ","BS311A0",2012,0,"311A"
"Nunavut","Miscellaneous food manufacturing  ","BS311A0",2013,0,"311A"
"Nunavut","Miscellaneous food manufacturing  ","BS311A0",2014,0,"311A"
"Nunavut","Miscellaneous food manufacturing  ","BS311A0",2015,0,"311A"
"Nunavut","Miscellaneous food manufacturing  ","BS311A0",2016,0,"311A"
"Nunavut","Miscellaneous food manufacturing  ","BS311A0",2017,0,"311A"
"Nunavut","Miscellaneous food manufacturing  ","BS311A0",2018,0,"311A"
"Nunavut","Miscellaneous food manufacturing  ","BS311A0",2019,0,"311A"
"Nunavut","Miscellaneous food manufacturing  ","BS311A0",2020,0,"311A"
"Nunavut","Miscellaneous food manufacturing  ","BS311A0",2021,0,"311A"
"Nunavut","Soft drink and ice manufacturing  ","BS31211",2012,0,"31211"
"Nunavut","Soft drink and ice manufacturing  ","BS31211",2013,0,"31211"
"Nunavut","Soft drink and ice manufacturing  ","BS31211",2014,0,"31211"
"Nunavut","Soft drink and ice manufacturing  ","BS31211",2015,0,"31211"
"Nunavut","Soft drink and ice manufacturing  ","BS31211",2016,0,"31211"
"Nunavut","Soft drink and ice manufacturing  ","BS31211",2017,0,"31211"
"Nunavut","Soft drink and ice manufacturing  ","BS31211",2018,0,"31211"
"Nunavut","Soft drink and ice manufacturing  ","BS31211",2019,0,"31211"
"Nunavut","Soft drink and ice manufacturing  ","BS31211",2020,0,"31211"
"Nunavut","Soft drink and ice manufacturing  ","BS31211",2021,0,"31211"
"Nunavut","Breweries  ","BS31212",2012,0,"31212"
"Nunavut","Breweries  ","BS31212",2013,0,"31212"
"Nunavut","Breweries  ","BS31212",2014,0,"31212"
"Nunavut","Breweries  ","BS31212",2015,0,"31212"
"Nunavut","Breweries  ","BS31212",2016,0,"31212"
"Nunavut","Breweries  ","BS31212",2017,0,"31212"
"Nunavut","Breweries  ","BS31212",2018,0,"31212"
"Nunavut","Breweries  ","BS31212",2019,0,"31212"
"Nunavut","Breweries  ","BS31212",2020,0,"31212"
"Nunavut","Breweries  ","BS31212",2021,0,"31212"
"Nunavut","Wineries and distilleries  ","BS3121A",2012,0,"3121A"
"Nunavut","Wineries and distilleries  ","BS3121A",2013,0,"3121A"
"Nunavut","Wineries and distilleries  ","BS3121A",2014,0,"3121A"
"Nunavut","Wineries and distilleries  ","BS3121A",2015,0,"3121A"
"Nunavut","Wineries and distilleries  ","BS3121A",2016,0,"3121A"
"Nunavut","Wineries and distilleries  ","BS3121A",2017,0,"3121A"
"Nunavut","Wineries and distilleries  ","BS3121A",2018,0,"3121A"
"Nunavut","Wineries and distilleries  ","BS3121A",2019,0,"3121A"
"Nunavut","Wineries and distilleries  ","BS3121A",2020,0,"3121A"
"Nunavut","Wineries and distilleries  ","BS3121A",2021,0,"3121A"
"Nunavut","Tobacco manufacturing  ","BS31220",2012,0,"3122"
"Nunavut","Tobacco manufacturing  ","BS31220",2013,0,"3122"
"Nunavut","Tobacco manufacturing  ","BS31220",2014,0,"3122"
"Nunavut","Tobacco manufacturing  ","BS31220",2015,0,"3122"
"Nunavut","Tobacco manufacturing  ","BS31220",2016,0,"3122"
"Nunavut","Tobacco manufacturing  ","BS31220",2017,0,"3122"
"Nunavut","Tobacco manufacturing  ","BS31220",2018,0,"3122"
"Nunavut","Tobacco manufacturing  ","BS31220",2019,0,"3122"
"Nunavut","Tobacco manufacturing  ","BS31220",2020,0,"3122"
"Nunavut","Tobacco manufacturing  ","BS31220",2021,0,"3122"
"Nunavut","Textile and textile product mills  ","BS31A00",2012,0,"31A"
"Nunavut","Textile and textile product mills  ","BS31A00",2013,0,"31A"
"Nunavut","Textile and textile product mills  ","BS31A00",2014,0,"31A"
"Nunavut","Textile and textile product mills  ","BS31A00",2015,0,"31A"
"Nunavut","Textile and textile product mills  ","BS31A00",2016,0,"31A"
"Nunavut","Textile and textile product mills  ","BS31A00",2017,0,"31A"
"Nunavut","Textile and textile product mills  ","BS31A00",2018,0,"31A"
"Nunavut","Textile and textile product mills  ","BS31A00",2019,0,"31A"
"Nunavut","Textile and textile product mills  ","BS31A00",2020,0,"31A"
"Nunavut","Textile and textile product mills  ","BS31A00",2021,0,"31A"
"Nunavut","Clothing and leather and allied product manufacturing  ","BS31B00",2012,0,"31B"
"Nunavut","Clothing and leather and allied product manufacturing  ","BS31B00",2013,0,"31B"
"Nunavut","Clothing and leather and allied product manufacturing  ","BS31B00",2014,0,"31B"
"Nunavut","Clothing and leather and allied product manufacturing  ","BS31B00",2015,0,"31B"
"Nunavut","Clothing and leather and allied product manufacturing  ","BS31B00",2016,0,"31B"
"Nunavut","Clothing and leather and allied product manufacturing  ","BS31B00",2017,0,"31B"
"Nunavut","Clothing and leather and allied product manufacturing  ","BS31B00",2018,0,"31B"
"Nunavut","Clothing and leather and allied product manufacturing  ","BS31B00",2019,0,"31B"
"Nunavut","Clothing and leather and allied product manufacturing  ","BS31B00",2020,0,"31B"
"Nunavut","Clothing and leather and allied product manufacturing  ","BS31B00",2021,0,"31B"
"Nunavut","Wood product manufacturing  ","BS32100",2012,0,"321"
"Nunavut","Wood product manufacturing  ","BS32100",2013,0,"321"
"Nunavut","Wood product manufacturing  ","BS32100",2014,0,"321"
"Nunavut","Wood product manufacturing  ","BS32100",2015,0,"321"
"Nunavut","Wood product manufacturing  ","BS32100",2016,0,"321"
"Nunavut","Wood product manufacturing  ","BS32100",2017,0,"321"
"Nunavut","Wood product manufacturing  ","BS32100",2018,0,"321"
"Nunavut","Wood product manufacturing  ","BS32100",2019,0,"321"
"Nunavut","Wood product manufacturing  ","BS32100",2020,0,"321"
"Nunavut","Wood product manufacturing  ","BS32100",2021,0,"321"
"Nunavut","Pulp, paper and paperboard mills  ","BS32210",2012,0,"3221"
"Nunavut","Pulp, paper and paperboard mills  ","BS32210",2013,0,"3221"
"Nunavut","Pulp, paper and paperboard mills  ","BS32210",2014,0,"3221"
"Nunavut","Pulp, paper and paperboard mills  ","BS32210",2015,0,"3221"
"Nunavut","Pulp, paper and paperboard mills  ","BS32210",2016,0,"3221"
"Nunavut","Pulp, paper and paperboard mills  ","BS32210",2017,0,"3221"
"Nunavut","Pulp, paper and paperboard mills  ","BS32210",2018,0,"3221"
"Nunavut","Pulp, paper and paperboard mills  ","BS32210",2019,0,"3221"
"Nunavut","Pulp, paper and paperboard mills  ","BS32210",2020,0,"3221"
"Nunavut","Pulp, paper and paperboard mills  ","BS32210",2021,0,"3221"
"Nunavut","Converted paper product manufacturing  ","BS32220",2012,0,"3222"
"Nunavut","Converted paper product manufacturing  ","BS32220",2013,0,"3222"
"Nunavut","Converted paper product manufacturing  ","BS32220",2014,0,"3222"
"Nunavut","Converted paper product manufacturing  ","BS32220",2015,0,"3222"
"Nunavut","Converted paper product manufacturing  ","BS32220",2016,0,"3222"
"Nunavut","Converted paper product manufacturing  ","BS32220",2017,0,"3222"
"Nunavut","Converted paper product manufacturing  ","BS32220",2018,0,"3222"
"Nunavut","Converted paper product manufacturing  ","BS32220",2019,0,"3222"
"Nunavut","Converted paper product manufacturing  ","BS32220",2020,0,"3222"
"Nunavut","Converted paper product manufacturing  ","BS32220",2021,0,"3222"
"Nunavut","Printing and related support activities  ","BS32300",2012,0,"323"
"Nunavut","Printing and related support activities  ","BS32300",2013,0,"323"
"Nunavut","Printing and related support activities  ","BS32300",2014,0,"323"
"Nunavut","Printing and related support activities  ","BS32300",2015,0,"323"
"Nunavut","Printing and related support activities  ","BS32300",2016,0,"323"
"Nunavut","Printing and related support activities  ","BS32300",2017,0,"323"
"Nunavut","Printing and related support activities  ","BS32300",2018,0,"323"
"Nunavut","Printing and related support activities  ","BS32300",2019,0,"323"
"Nunavut","Printing and related support activities  ","BS32300",2020,0,"323"
"Nunavut","Printing and related support activities  ","BS32300",2021,0,"323"
"Nunavut","Petroleum and coal product manufacturing  ","BS32400",2012,0,"324"
"Nunavut","Petroleum and coal product manufacturing  ","BS32400",2013,0,"324"
"Nunavut","Petroleum and coal product manufacturing  ","BS32400",2014,0,"324"
"Nunavut","Petroleum and coal product manufacturing  ","BS32400",2015,0,"324"
"Nunavut","Petroleum and coal product manufacturing  ","BS32400",2016,0,"324"
"Nunavut","Petroleum and coal product manufacturing  ","BS32400",2017,0,"324"
"Nunavut","Petroleum and coal product manufacturing  ","BS32400",2018,0,"324"
"Nunavut","Petroleum and coal product manufacturing  ","BS32400",2019,0,"324"
"Nunavut","Petroleum and coal product manufacturing  ","BS32400",2020,0,"324"
"Nunavut","Petroleum and coal product manufacturing  ","BS32400",2021,0,"324"
"Nunavut","Basic chemical manufacturing  ","BS32510",2012,0,"3251"
"Nunavut","Basic chemical manufacturing  ","BS32510",2013,0,"3251"
"Nunavut","Basic chemical manufacturing  ","BS32510",2014,0,"3251"
"Nunavut","Basic chemical manufacturing  ","BS32510",2015,0,"3251"
"Nunavut","Basic chemical manufacturing  ","BS32510",2016,0,"3251"
"Nunavut","Basic chemical manufacturing  ","BS32510",2017,0,"3251"
"Nunavut","Basic chemical manufacturing  ","BS32510",2018,0,"3251"
"Nunavut","Basic chemical manufacturing  ","BS32510",2019,0,"3251"
"Nunavut","Basic chemical manufacturing  ","BS32510",2020,0,"3251"
"Nunavut","Basic chemical manufacturing  ","BS32510",2021,0,"3251"
"Nunavut","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2012,0,"3253"
"Nunavut","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2013,0,"3253"
"Nunavut","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2014,0,"3253"
"Nunavut","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2015,0,"3253"
"Nunavut","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2016,0,"3253"
"Nunavut","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2017,0,"3253"
"Nunavut","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2018,0,"3253"
"Nunavut","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2019,0,"3253"
"Nunavut","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2020,0,"3253"
"Nunavut","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2021,0,"3253"
"Nunavut","Pharmaceutical and medicine manufacturing  ","BS32540",2012,0,"3254"
"Nunavut","Pharmaceutical and medicine manufacturing  ","BS32540",2013,0,"3254"
"Nunavut","Pharmaceutical and medicine manufacturing  ","BS32540",2014,0,"3254"
"Nunavut","Pharmaceutical and medicine manufacturing  ","BS32540",2015,0,"3254"
"Nunavut","Pharmaceutical and medicine manufacturing  ","BS32540",2016,0,"3254"
"Nunavut","Pharmaceutical and medicine manufacturing  ","BS32540",2017,0,"3254"
"Nunavut","Pharmaceutical and medicine manufacturing  ","BS32540",2018,0,"3254"
"Nunavut","Pharmaceutical and medicine manufacturing  ","BS32540",2019,0,"3254"
"Nunavut","Pharmaceutical and medicine manufacturing  ","BS32540",2020,0,"3254"
"Nunavut","Pharmaceutical and medicine manufacturing  ","BS32540",2021,0,"3254"
